city,year,date,time,wind_factor,no2,pm10,pm25
Leeds,2019,05-11-2019,10:00,0.452545134,NA,NA,65.91027424
Leeds,2019,05-11-2019,11:00,0.535111677,62.65374446,NA,NA
Leeds,2019,05-11-2019,11:00,0.530214841,NA,124.705631,NA
Leeds,2019,05-11-2019,11:00,0.518823415,NA,NA,93.94053227
Leeds,2019,05-11-2019,12:00,0.481109176,12.39797641,NA,NA
Leeds,2019,05-11-2019,12:00,0.457667007,NA,43.99055511,NA
Leeds,2019,05-11-2019,12:00,0.520038187,NA,NA,35.13246383
Leeds,2019,05-11-2019,13:00,0.468694384,77.6119081,NA,NA
Leeds,2019,05-11-2019,13:00,0.507694256,NA,170.3610133,NA
Leeds,2019,05-11-2019,13:00,0.476048868,NA,NA,146.2850953
Leeds,2019,05-11-2019,14:00,0.524803513,27.03516362,NA,NA
Leeds,2019,05-11-2019,14:00,0.483365534,NA,96.90295223,NA
Leeds,2019,05-11-2019,14:00,0.463264183,NA,NA,67.11201381
Leeds,2019,05-11-2019,15:00,0.534974047,45.34709106,NA,NA
Leeds,2019,05-11-2019,15:00,0.432077343,NA,110.380981,NA
Leeds,2019,05-11-2019,15:00,0.419992828,NA,NA,84.94049463
Leeds,2019,05-11-2019,16:00,0.574106979,18.02246288,NA,NA
Leeds,2019,05-11-2019,16:00,0.511791401,NA,51.26440676,NA
Leeds,2019,05-11-2019,16:00,0.419013797,NA,NA,50.62048088
Leeds,2019,05-11-2019,17:00,0.475018872,55.84164407,NA,NA
Leeds,2019,05-11-2019,17:00,0.547980758,NA,117.7204743,NA
Leeds,2019,05-11-2019,17:00,0.41351316,NA,NA,78.81842213
Leeds,2019,05-11-2019,18:00,0.467811057,43.69054174,NA,NA
Leeds,2019,05-11-2019,18:00,0.497868021,NA,119.155411,NA
Leeds,2019,05-11-2019,18:00,0.454164422,NA,NA,87.27322871
Leeds,2019,05-11-2019,19:00,0.422118205,66.34716647,NA,NA
Leeds,2019,05-11-2019,19:00,0.464028007,NA,152.8447009,NA
Leeds,2019,05-11-2019,19:00,0.430568739,NA,NA,107.2032559
Leeds,2019,05-11-2019,20:00,0.524907659,84.32443662,NA,NA
Leeds,2019,05-11-2019,20:00,0.478419515,NA,189.8339902,NA
Leeds,2019,05-11-2019,20:00,0.500935354,NA,NA,148.474921
Leeds,2019,05-11-2019,21:00,0.466911077,39.98481752,NA,NA
Leeds,2019,05-11-2019,21:00,0.489465271,NA,88.35824842,NA
Leeds,2019,05-11-2019,21:00,0.552253015,NA,NA,73.45475094
Leeds,2019,05-11-2019,22:00,0.462526661,39.53149704,NA,NA
Leeds,2019,05-11-2019,22:00,0.463640815,NA,91.3352984,NA
Leeds,2019,05-11-2019,22:00,0.525120249,NA,NA,68.0043185
Leeds,2019,05-11-2019,23:00,0.471739606,14.32768078,NA,NA
Leeds,2019,05-11-2019,23:00,0.589150286,NA,56.21093161,NA
Leeds,2019,05-11-2019,23:00,0.594286438,NA,NA,47.58587057
Leeds,2019,06-11-2019,00:00,0.337946539,19.58279005,NA,NA
Leeds,2019,06-11-2019,00:00,0.334385933,NA,18.43402369,NA
Leeds,2019,06-11-2019,00:00,0.344536495,NA,NA,21.99322655
Leeds,2019,06-11-2019,01:00,0.390779157,9.335991564,NA,NA
Leeds,2019,06-11-2019,01:00,0.381900417,NA,26.82975457,NA
Leeds,2019,06-11-2019,01:00,0.342205552,NA,NA,16.41227348
Leeds,2019,06-11-2019,02:00,0.434873235,2.397502702,NA,NA
Leeds,2019,06-11-2019,02:00,0.320525485,NA,0,NA
Leeds,2019,06-11-2019,02:00,0.380310277,NA,NA,7.272664112
Leeds,2019,06-11-2019,03:00,0.457002588,14.71726738,NA,NA
Leeds,2019,06-11-2019,03:00,0.459840685,NA,23.17551569,NA
Leeds,2019,06-11-2019,03:00,0.478819643,NA,NA,31.46444949
Leeds,2019,06-11-2019,04:00,0.38720414,0,NA,NA
Leeds,2019,06-11-2019,04:00,0.405125589,NA,21.65451926,NA
Leeds,2019,06-11-2019,04:00,0.447898185,NA,NA,14.39770189
Leeds,2019,06-11-2019,05:00,0.389070733,0,NA,NA
Leeds,2019,06-11-2019,05:00,0.431426121,NA,0,NA
Leeds,2019,06-11-2019,05:00,0.390236054,NA,NA,0
Leeds,2019,06-11-2019,06:00,0.417069628,13.84281391,NA,NA
Leeds,2019,06-11-2019,06:00,0.421113771,NA,9.211103637,NA
Leeds,2019,06-11-2019,06:00,0.289121424,NA,NA,13.3724798
Leeds,2019,06-11-2019,07:00,0.314962792,12.20444105,NA,NA
Leeds,2019,06-11-2019,07:00,0.466513962,NA,37.27739882,NA
Leeds,2019,06-11-2019,07:00,0.341291706,NA,NA,16.69309886
Leeds,2019,06-11-2019,08:00,0.433851124,13.84542729,NA,NA
Leeds,2019,06-11-2019,08:00,0.464344131,NA,17.71944044,NA
Leeds,2019,06-11-2019,08:00,0.391111045,NA,NA,24.21793199
Leeds,2019,06-11-2019,09:00,0.392992769,9.094739269,NA,NA
Leeds,2019,06-11-2019,09:00,0.439547033,NA,11.06357614,NA
Leeds,2019,06-11-2019,09:00,0.352935492,NA,NA,16.32614285
Leeds,2019,06-11-2019,10:00,0.27069047,8.705682867,NA,NA
Leeds,2019,06-11-2019,10:00,0.329020705,NA,15.78182134,NA
Leeds,2019,06-11-2019,10:00,0.391409909,NA,NA,9.240250682
Leeds,2019,06-11-2019,11:00,0.426641405,1.571427607,NA,NA
Leeds,2019,06-11-2019,11:00,0.387410577,NA,11.2109388,NA
Leeds,2019,06-11-2019,11:00,0.424798339,NA,NA,12.21955752
Leeds,2019,06-11-2019,12:00,0.333507884,0.991704154,NA,NA
Leeds,2019,06-11-2019,12:00,0.461028658,NA,1.451023797,NA
Leeds,2019,06-11-2019,12:00,0.272811454,NA,NA,0
Leeds,2019,06-11-2019,13:00,0.453403175,5.2240639,NA,NA
Leeds,2019,06-11-2019,13:00,0.48213844,NA,12.08280801,NA
Leeds,2019,06-11-2019,13:00,0.355470106,NA,NA,5.222347498
Leeds,2019,06-11-2019,14:00,0.333367992,12.0670488,NA,NA
Leeds,2019,06-11-2019,14:00,0.445105504,NA,30.33238636,NA
Leeds,2019,06-11-2019,14:00,0.366248641,NA,NA,20.78568343
Leeds,2019,06-11-2019,15:00,0.383999546,20.32600046,NA,NA
Leeds,2019,06-11-2019,15:00,0.436777494,NA,8.234296118,NA
Leeds,2019,06-11-2019,15:00,0.30503831,NA,NA,15.18547554
Leeds,2019,06-11-2019,16:00,0.343632935,3.350129621,NA,NA
Leeds,2019,06-11-2019,16:00,0.333482264,NA,16.64676198,NA
Leeds,2019,06-11-2019,16:00,0.336699085,NA,NA,8.044345318
Leeds,2019,06-11-2019,17:00,0.389356192,9.797505984,NA,NA
Leeds,2019,06-11-2019,17:00,0.34823327,NA,23.25756778,NA
Leeds,2019,06-11-2019,17:00,0.403833527,NA,NA,9.3922558
Leeds,2019,06-11-2019,18:00,0.244488022,5.953726553,NA,NA
Leeds,2019,06-11-2019,18:00,0.363785434,NA,35.53752713,NA
Leeds,2019,06-11-2019,18:00,0.334154937,NA,NA,22.18288596
Leeds,2019,06-11-2019,19:00,0.417944328,2.390927723,NA,NA
Leeds,2019,06-11-2019,19:00,0.407698168,NA,19.23221726,NA
Leeds,2019,06-11-2019,19:00,0.496814762,NA,NA,8.584116403
Leeds,2019,06-11-2019,20:00,0.374602099,8.427415527,NA,NA
Leeds,2019,06-11-2019,20:00,0.342921152,NA,0,NA
Leeds,2019,06-11-2019,20:00,0.343805112,NA,NA,18.1938
Leeds,2019,06-11-2019,21:00,0.336804173,18.56389333,NA,NA
Leeds,2019,06-11-2019,21:00,0.438847365,NA,29.83264307,NA
Leeds,2019,06-11-2019,21:00,0.352681475,NA,NA,14.28187856
Leeds,2019,06-11-2019,22:00,0.421343047,6.21500913,NA,NA
Leeds,2019,06-11-2019,22:00,0.443061339,NA,0,NA
Leeds,2019,06-11-2019,22:00,0.43662701,NA,NA,6.944103995
Leeds,2019,06-11-2019,23:00,0.365562939,0.694468018,NA,NA
Leeds,2019,06-11-2019,23:00,0.335314713,NA,7.108958458,NA
Leeds,2019,06-11-2019,23:00,0.394038351,NA,NA,7.048757297
Leeds,2019,07-11-2019,00:00,0.286335793,0,NA,NA
Leeds,2019,07-11-2019,00:00,0.263154043,NA,31.71712636,NA
Leeds,2019,07-11-2019,00:00,0.371019324,NA,NA,20.4720468
Leeds,2019,07-11-2019,01:00,0.221266727,15.72697896,NA,NA
Leeds,2019,07-11-2019,01:00,0.209327449,NA,1.128030274,NA
Leeds,2019,07-11-2019,01:00,0.253507145,NA,NA,19.7200064
Leeds,2019,07-11-2019,02:00,0.353151105,13.65774619,NA,NA
Leeds,2019,07-11-2019,02:00,0.242202213,NA,22.794591,NA
Leeds,2019,07-11-2019,02:00,0.23213359,NA,NA,23.72474814
Leeds,2019,07-11-2019,03:00,0.29749256,10.85132948,NA,NA
Leeds,2019,07-11-2019,03:00,0.274853344,NA,20.31820318,NA
Leeds,2019,07-11-2019,03:00,0.251936061,NA,NA,9.797122014
Leeds,2019,07-11-2019,04:00,0.385944299,20.98857044,NA,NA
Leeds,2019,07-11-2019,04:00,0.30319985,NA,33.15229419,NA
Leeds,2019,07-11-2019,04:00,0.298665476,NA,NA,29.79529587
Leeds,2019,07-11-2019,05:00,0.234848692,7.154545893,NA,NA
Leeds,2019,07-11-2019,05:00,0.218260347,NA,31.07839426,NA
Leeds,2019,07-11-2019,05:00,0.335398126,NA,NA,20.44846894
Leeds,2019,07-11-2019,06:00,0.209533042,9.41132212,NA,NA
Leeds,2019,07-11-2019,06:00,0.221879685,NA,0.108780486,NA
Leeds,2019,07-11-2019,06:00,0.308654093,NA,NA,7.203064828
Leeds,2019,07-11-2019,07:00,0.208813879,5.792514522,NA,NA
Leeds,2019,07-11-2019,07:00,0.283175303,NA,23.90903899,NA
Leeds,2019,07-11-2019,07:00,0.219279113,NA,NA,13.95454469
Leeds,2019,07-11-2019,08:00,0.203204681,25.58474331,NA,NA
Leeds,2019,07-11-2019,08:00,0.277659815,NA,40.40904494,NA
Leeds,2019,07-11-2019,08:00,0.275029848,NA,NA,29.02539628
Leeds,2019,07-11-2019,09:00,0.307618846,1.549994391,NA,NA
Leeds,2019,07-11-2019,09:00,0.225819035,NA,8.213982823,NA
Leeds,2019,07-11-2019,09:00,0.324379356,NA,NA,0
Leeds,2019,07-11-2019,10:00,0.236556925,4.431816063,NA,NA
Leeds,2019,07-11-2019,10:00,0.292396813,NA,0,NA
Leeds,2019,07-11-2019,10:00,0.324852605,NA,NA,8.364723475
Leeds,2019,07-11-2019,11:00,0.19859706,4.538205888,NA,NA
Leeds,2019,07-11-2019,11:00,0.242556043,NA,0.370148316,NA
Leeds,2019,07-11-2019,11:00,0.331211943,NA,NA,8.557063492
Leeds,2019,07-11-2019,12:00,0.312769503,0,NA,NA
Leeds,2019,07-11-2019,12:00,0.271210214,NA,0,NA
Leeds,2019,07-11-2019,12:00,0.215716576,NA,NA,1.338701906
Leeds,2019,07-11-2019,13:00,0.330576906,10.26623502,NA,NA
Leeds,2019,07-11-2019,13:00,0.33381608,NA,54.92350158,NA
Leeds,2019,07-11-2019,13:00,0.237583153,NA,NA,17.00978678
Leeds,2019,07-11-2019,14:00,0.27732561,5.500753667,NA,NA
Leeds,2019,07-11-2019,14:00,0.329305231,NA,14.68735722,NA
Leeds,2019,07-11-2019,14:00,0.242130422,NA,NA,10.42786993
Leeds,2019,07-11-2019,15:00,0.32616628,3.536579009,NA,NA
Leeds,2019,07-11-2019,15:00,0.36223193,NA,13.61679347,NA
Leeds,2019,07-11-2019,15:00,0.313911273,NA,NA,18.88631865
Leeds,2019,07-11-2019,16:00,0.262678638,10.48611667,NA,NA
Leeds,2019,07-11-2019,16:00,0.315887051,NA,17.92116457,NA
Leeds,2019,07-11-2019,16:00,0.188154951,NA,NA,17.77936332
Leeds,2019,07-11-2019,17:00,0.311339986,10.13709554,NA,NA
Leeds,2019,07-11-2019,17:00,0.255385023,NA,25.62700552,NA
Leeds,2019,07-11-2019,17:00,0.395553827,NA,NA,15.23411771
Leeds,2019,07-11-2019,18:00,0.150625562,16.85549907,NA,NA
Leeds,2019,07-11-2019,18:00,0.212805775,NA,24.16469485,NA
Leeds,2019,07-11-2019,18:00,0.304086159,NA,NA,21.16601622
Leeds,2019,07-11-2019,19:00,0.353424825,1.521349499,NA,NA
Leeds,2019,07-11-2019,19:00,0.392986276,NA,26.28824537,NA
Leeds,2019,07-11-2019,19:00,0.180357759,NA,NA,6.011507002
Leeds,2019,07-11-2019,20:00,0.178358942,5.692314303,NA,NA
Leeds,2019,07-11-2019,20:00,0.215689754,NA,0.073077004,NA
Leeds,2019,07-11-2019,20:00,0.335651169,NA,NA,0
Leeds,2019,07-11-2019,21:00,0.344033216,31.24108116,NA,NA
Leeds,2019,07-11-2019,21:00,0.177977447,NA,41.64003277,NA
Leeds,2019,07-11-2019,21:00,0.283859444,NA,NA,24.40702652
Leeds,2019,07-11-2019,22:00,0.170425119,22.43160846,NA,NA
Leeds,2019,07-11-2019,22:00,0.24661088,NA,42.78386247,NA
Leeds,2019,07-11-2019,22:00,0.312862542,NA,NA,29.010441
Leeds,2019,07-11-2019,23:00,0.251937741,25.82310444,NA,NA
Leeds,2019,07-11-2019,23:00,0.174085926,NA,47.35826117,NA
Leeds,2019,07-11-2019,23:00,0.36203835,NA,NA,30.50810117
Leeds,2019,08-11-2019,00:00,0.147301986,3.635776723,NA,NA
Leeds,2019,08-11-2019,00:00,0.19064534,NA,36.73609871,NA
Leeds,2019,08-11-2019,00:00,0.215056084,NA,NA,17.99169148
Leeds,2019,08-11-2019,01:00,0.26888365,24.06465928,NA,NA
Leeds,2019,08-11-2019,01:00,0.192652817,NA,40.06085913,NA
Leeds,2019,08-11-2019,01:00,0.139550429,NA,NA,20.18716631
Leeds,2019,08-11-2019,02:00,0.152107354,16.34081788,NA,NA
Leeds,2019,08-11-2019,02:00,0.171996785,NA,34.18832607,NA
Leeds,2019,08-11-2019,02:00,0.16661072,NA,NA,22.1976954
Leeds,2019,08-11-2019,03:00,0.133468647,0.836928248,NA,NA
Leeds,2019,08-11-2019,03:00,0.175153949,NA,10.88297271,NA
Leeds,2019,08-11-2019,03:00,0.162083791,NA,NA,8.493597518
Leeds,2019,08-11-2019,04:00,0.21783208,0.227270415,NA,NA
Leeds,2019,08-11-2019,04:00,0.140524135,NA,30.9340434,NA
Leeds,2019,08-11-2019,04:00,0.188131464,NA,NA,20.0351868
Leeds,2019,08-11-2019,05:00,0.170251198,0,NA,NA
Leeds,2019,08-11-2019,05:00,0.096512096,NA,5.050429634,NA
Leeds,2019,08-11-2019,05:00,0.158815844,NA,NA,8.794031616
Leeds,2019,08-11-2019,06:00,0.160653937,11.0322127,NA,NA
Leeds,2019,08-11-2019,06:00,0.210617727,NA,28.19637297,NA
Leeds,2019,08-11-2019,06:00,0.185326317,NA,NA,9.101285735
Leeds,2019,08-11-2019,07:00,0.100008495,8.819886979,NA,NA
Leeds,2019,08-11-2019,07:00,0.181024401,NA,24.07650755,NA
Leeds,2019,08-11-2019,07:00,0.215663883,NA,NA,8.89590047
Leeds,2019,08-11-2019,08:00,0.244649868,0.795210026,NA,NA
Leeds,2019,08-11-2019,08:00,0.219581689,NA,13.32094349,NA
Leeds,2019,08-11-2019,08:00,0.134504081,NA,NA,12.58886209
Leeds,2019,08-11-2019,09:00,0.220360788,0.393495818,NA,NA
Leeds,2019,08-11-2019,09:00,0.258066306,NA,0,NA
Leeds,2019,08-11-2019,09:00,0.241412206,NA,NA,0
Leeds,2019,08-11-2019,10:00,0.16217786,15.46732373,NA,NA
Leeds,2019,08-11-2019,10:00,0.181908585,NA,12.59851429,NA
Leeds,2019,08-11-2019,10:00,0.253828356,NA,NA,26.02687749
Leeds,2019,08-11-2019,11:00,0.198110832,8.554386377,NA,NA
Leeds,2019,08-11-2019,11:00,0.208431056,NA,16.07647048,NA
Leeds,2019,08-11-2019,11:00,0.201228766,NA,NA,22.15510195
Leeds,2019,08-11-2019,12:00,0.093506658,0,NA,NA
Leeds,2019,08-11-2019,12:00,0.068572428,NA,0,NA
Leeds,2019,08-11-2019,12:00,0.268428779,NA,NA,0
Leeds,2019,08-11-2019,13:00,0.198815151,4.007708556,NA,NA
Leeds,2019,08-11-2019,13:00,0.169710381,NA,6.587919111,NA
Leeds,2019,08-11-2019,13:00,0.120702096,NA,NA,4.279551173
Leeds,2019,08-11-2019,14:00,0.211525963,5.419546489,NA,NA
Leeds,2019,08-11-2019,14:00,0.224900676,NA,5.581343129,NA
Leeds,2019,08-11-2019,14:00,0.207002276,NA,NA,21.06091684
Leeds,2019,08-11-2019,15:00,0.204841622,6.355622366,NA,NA
Leeds,2019,08-11-2019,15:00,0.181882549,NA,21.63058727,NA
Leeds,2019,08-11-2019,15:00,0.137899567,NA,NA,15.82230677
Leeds,2019,08-11-2019,16:00,0.176988547,11.0291243,NA,NA
Leeds,2019,08-11-2019,16:00,0.224116145,NA,7.243203473,NA
Leeds,2019,08-11-2019,16:00,0.131700612,NA,NA,12.28647511
Leeds,2019,08-11-2019,17:00,0.187295571,10.78249279,NA,NA
Leeds,2019,08-11-2019,17:00,0.087916195,NA,23.21836616,NA
Leeds,2019,08-11-2019,17:00,0.227976238,NA,NA,14.39770387
Leeds,2019,08-11-2019,18:00,0.22963751,5.183449591,NA,NA
Leeds,2019,08-11-2019,18:00,0.167423646,NA,26.12876563,NA
Leeds,2019,08-11-2019,18:00,0.127607838,NA,NA,9.787266839
Leeds,2019,08-11-2019,19:00,0.278432658,7.885292016,NA,NA
Leeds,2019,08-11-2019,19:00,0.15811549,NA,18.15001918,NA
Leeds,2019,08-11-2019,19:00,0.173770341,NA,NA,5.053688168
Leeds,2019,08-11-2019,20:00,0.266975435,9.642545794,NA,NA
Leeds,2019,08-11-2019,20:00,0.204230968,NA,40.56206907,NA
Leeds,2019,08-11-2019,20:00,0.141758938,NA,NA,19.69163116
Leeds,2019,08-11-2019,21:00,0.195711673,1.551991408,NA,NA
Leeds,2019,08-11-2019,21:00,0.20161562,NA,1.220414886,NA
Leeds,2019,08-11-2019,21:00,0.199470538,NA,NA,0
Leeds,2019,08-11-2019,22:00,0.128914539,15.42574662,NA,NA
Leeds,2019,08-11-2019,22:00,0.198319393,NA,12.71538662,NA
Leeds,2019,08-11-2019,22:00,0.057013883,NA,NA,12.43642759
Leeds,2019,08-11-2019,23:00,0.189741134,0.969232653,NA,NA
Leeds,2019,08-11-2019,23:00,0.313442268,NA,20.34408972,NA
Leeds,2019,08-11-2019,23:00,0.26077899,NA,NA,7.258106783
Leeds,2019,09-11-2019,00:00,0.03914587,13.90431478,NA,NA
Leeds,2019,09-11-2019,00:00,0.167102664,NA,34.08517348,NA
Leeds,2019,09-11-2019,00:00,0.127702704,NA,NA,22.19723822
Leeds,2019,09-11-2019,01:00,0.146138486,0,NA,NA
Leeds,2019,09-11-2019,01:00,0.127344918,NA,0,NA
Leeds,2019,09-11-2019,01:00,0.104102843,NA,NA,0
Leeds,2019,09-11-2019,02:00,0.121371416,20.99092243,NA,NA
Leeds,2019,09-11-2019,02:00,0.11018999,NA,16.39259169,NA
Leeds,2019,09-11-2019,02:00,0.04093698,NA,NA,27.57782473
Leeds,2019,09-11-2019,03:00,0.126853634,4.043618915,NA,NA
Leeds,2019,09-11-2019,03:00,0.18783241,NA,35.30979548,NA
Leeds,2019,09-11-2019,03:00,0.081158581,NA,NA,19.35422886
Leeds,2019,09-11-2019,04:00,0.076924964,6.775168644,NA,NA
Leeds,2019,09-11-2019,04:00,0.14308207,NA,21.60765766,NA
Leeds,2019,09-11-2019,04:00,0.183702744,NA,NA,16.5267299
Leeds,2019,09-11-2019,05:00,0.141517661,12.48936497,NA,NA
Leeds,2019,09-11-2019,05:00,0.122848767,NA,27.78793596,NA
Leeds,2019,09-11-2019,05:00,0.122232646,NA,NA,22.28021485
Leeds,2019,09-11-2019,06:00,0.117937419,0,NA,NA
Leeds,2019,09-11-2019,06:00,0.11705214,NA,0,NA
Leeds,2019,09-11-2019,06:00,0.173361643,NA,NA,0
Leeds,2019,09-11-2019,07:00,0.040763268,25.02441858,NA,NA
Leeds,2019,09-11-2019,07:00,0.185316545,NA,42.05902357,NA
Leeds,2019,09-11-2019,07:00,0.191265182,NA,NA,24.88164751
Leeds,2019,09-11-2019,08:00,0.1245947,6.472145058,NA,NA
Leeds,2019,09-11-2019,08:00,0.162050855,NA,9.67413569,NA
Leeds,2019,09-11-2019,08:00,0.093981928,NA,NA,10.47040681
Leeds,2019,09-11-2019,09:00,0.119142512,13.11281374,NA,NA
Leeds,2019,09-11-2019,09:00,0.137790404,NA,39.09024483,NA
Leeds,2019,09-11-2019,09:00,0.106814392,NA,NA,25.14293783
Leeds,2019,09-11-2019,10:00,0.107821155,15.65217193,NA,NA
Leeds,2019,09-11-2019,10:00,0.122031981,NA,25.39732849,NA
Leeds,2019,09-11-2019,10:00,0.076798088,NA,NA,30.88664899
Leeds,2019,09-11-2019,11:00,0.05895857,4.289784507,NA,NA
Leeds,2019,09-11-2019,11:00,0.129505148,NA,12.57874407,NA
Leeds,2019,09-11-2019,11:00,0.153121393,NA,NA,16.3441107
Leeds,2019,09-11-2019,12:00,0.067485001,16.08644526,NA,NA
Leeds,2019,09-11-2019,12:00,0.163285879,NA,27.04969913,NA
Leeds,2019,09-11-2019,12:00,0.106433584,NA,NA,23.19588863
Leeds,2019,09-11-2019,13:00,0.120693622,0,NA,NA
Leeds,2019,09-11-2019,13:00,0.104320776,NA,0,NA
Leeds,2019,09-11-2019,13:00,0.138703147,NA,NA,8.451858941
Leeds,2019,09-11-2019,14:00,0,10.73567895,NA,NA
Leeds,2019,09-11-2019,14:00,0.082943511,NA,49.85971335,NA
Leeds,2019,09-11-2019,14:00,0.064082428,NA,NA,33.37535875
Leeds,2019,09-11-2019,15:00,0.034224376,1.48351659,NA,NA
Leeds,2019,09-11-2019,15:00,0.040247846,NA,27.09421163,NA
Leeds,2019,09-11-2019,15:00,0.133912911,NA,NA,4.670489919
Leeds,2019,09-11-2019,16:00,0.048879934,11.36638374,NA,NA
Leeds,2019,09-11-2019,16:00,0.004275647,NA,8.400502475,NA
Leeds,2019,09-11-2019,16:00,0.207180977,NA,NA,17.50703961
Leeds,2019,09-11-2019,17:00,0.204274852,4.135012521,NA,NA
Leeds,2019,09-11-2019,17:00,0.122654654,NA,0.955692445,NA
Leeds,2019,09-11-2019,17:00,0.044983483,NA,NA,12.50884637
Leeds,2019,09-11-2019,18:00,0.065723651,3.834911117,NA,NA
Leeds,2019,09-11-2019,18:00,0.059350071,NA,0,NA
Leeds,2019,09-11-2019,18:00,0.126307198,NA,NA,11.36426038
Leeds,2019,09-11-2019,19:00,0.07760336,0,NA,NA
Leeds,2019,09-11-2019,19:00,0.142382495,NA,12.77440166,NA
Leeds,2019,09-11-2019,19:00,0.133415584,NA,NA,3.491582284
Leeds,2019,09-11-2019,20:00,0.153778677,1.619972158,NA,NA
Leeds,2019,09-11-2019,20:00,0.037327179,NA,28.91447186,NA
Leeds,2019,09-11-2019,20:00,0.113337081,NA,NA,9.500758912
Leeds,2019,09-11-2019,21:00,0.156811854,7.813371236,NA,NA
Leeds,2019,09-11-2019,21:00,0.115508752,NA,15.04027367,NA
Leeds,2019,09-11-2019,21:00,0.080354847,NA,NA,18.18480032
Leeds,2019,09-11-2019,22:00,0.091595301,4.666830403,NA,NA
Leeds,2019,09-11-2019,22:00,0.147427275,NA,0,NA
Leeds,2019,09-11-2019,22:00,0.10557455,NA,NA,2.53355275
Leeds,2019,09-11-2019,23:00,0.184220039,5.392107862,NA,NA
Leeds,2019,09-11-2019,23:00,0.13360278,NA,0,NA
Leeds,2019,09-11-2019,23:00,0.066261676,NA,NA,13.3654957
Leeds,2019,10-11-2019,00:00,0.102002534,10.25728647,NA,NA
Leeds,2019,10-11-2019,00:00,0.137931074,NA,6.521472166,NA
Leeds,2019,10-11-2019,00:00,0.11392308,NA,NA,1.67917059
Leeds,2019,10-11-2019,01:00,0.093197147,4.911257643,NA,NA
Leeds,2019,10-11-2019,01:00,0.221119044,NA,31.62978985,NA
Leeds,2019,10-11-2019,01:00,0.117950412,NA,NA,18.46539001
Leeds,2019,10-11-2019,02:00,0.034004468,14.22859712,NA,NA
Leeds,2019,10-11-2019,02:00,0.08378018,NA,18.53753764,NA
Leeds,2019,10-11-2019,02:00,0.07795435,NA,NA,17.65133415
Leeds,2019,10-11-2019,03:00,0.117488765,1.454454716,NA,NA
Leeds,2019,10-11-2019,03:00,0.08454178,NA,8.011369572,NA
Leeds,2019,10-11-2019,03:00,0.144813994,NA,NA,2.682425812
Leeds,2019,10-11-2019,04:00,0.026343875,11.0461668,NA,NA
Leeds,2019,10-11-2019,04:00,0.111261146,NA,38.16691901,NA
Leeds,2019,10-11-2019,04:00,0.175359616,NA,NA,26.6478999
Leeds,2019,10-11-2019,05:00,0.047944601,5.929476575,NA,NA
Leeds,2019,10-11-2019,05:00,0.056254933,NA,18.19805787,NA
Leeds,2019,10-11-2019,05:00,0.023931424,NA,NA,21.07943
Leeds,2019,10-11-2019,06:00,0.072033073,7.216673055,NA,NA
Leeds,2019,10-11-2019,06:00,0.064069179,NA,19.61083444,NA
Leeds,2019,10-11-2019,06:00,0.079782534,NA,NA,19.52349071
Leeds,2019,10-11-2019,07:00,0.062189756,7.741883044,NA,NA
Leeds,2019,10-11-2019,07:00,0.057176985,NA,14.22921523,NA
Leeds,2019,10-11-2019,07:00,0.064221937,NA,NA,15.67469606
Leeds,2019,10-11-2019,08:00,0.060939799,6.651481992,NA,NA
Leeds,2019,10-11-2019,08:00,0.123908214,NA,21.59946634,NA
Leeds,2019,10-11-2019,08:00,0.011094173,NA,NA,16.53134106
Leeds,2019,10-11-2019,09:00,0.053897231,16.16505132,NA,NA
Leeds,2019,10-11-2019,09:00,0.063433428,NA,47.87402603,NA
Leeds,2019,10-11-2019,09:00,0,NA,NA,32.92063768
Leeds,2019,10-11-2019,10:00,0.182967834,6.830286098,NA,NA
Leeds,2019,10-11-2019,10:00,0.05343928,NA,12.41850735,NA
Leeds,2019,10-11-2019,10:00,0.139542474,NA,NA,5.084593686
Leeds,2019,10-11-2019,11:00,0.009105973,13.10040514,NA,NA
Leeds,2019,10-11-2019,11:00,0.111878884,NA,29.01749957,NA
Leeds,2019,10-11-2019,11:00,0,NA,NA,19.25179166
Leeds,2019,10-11-2019,12:00,0,7.334723798,NA,NA
Leeds,2019,10-11-2019,12:00,0.208872477,NA,23.14554623,NA
Leeds,2019,10-11-2019,12:00,0.070494425,NA,NA,14.59643001
Leeds,2019,10-11-2019,13:00,0.14517738,19.09697908,NA,NA
Leeds,2019,10-11-2019,13:00,0.025918958,NA,47.4955974,NA
Leeds,2019,10-11-2019,13:00,0.092234933,NA,NA,26.62933394
Leeds,2019,10-11-2019,14:00,0.101180756,22.23798423,NA,NA
Leeds,2019,10-11-2019,14:00,0,NA,54.37612378,NA
Leeds,2019,10-11-2019,14:00,0.095793714,NA,NA,41.52641617
Leeds,2019,10-11-2019,15:00,0.058473823,9.741483177,NA,NA
Leeds,2019,10-11-2019,15:00,0.078383302,NA,21.60724792,NA
Leeds,2019,10-11-2019,15:00,0.009228751,NA,NA,14.56659735
Leeds,2019,10-11-2019,16:00,0.082972747,23.87664803,NA,NA
Leeds,2019,10-11-2019,16:00,0.187921186,NA,10.91195662,NA
Leeds,2019,10-11-2019,16:00,0.0794935,NA,NA,5.198303761
Leeds,2019,10-11-2019,17:00,0.088588057,13.85911853,NA,NA
Leeds,2019,10-11-2019,17:00,0.067009122,NA,28.63921678,NA
Leeds,2019,10-11-2019,17:00,0.076835929,NA,NA,30.98153334
